i_id;ccode;cexch_name;cdept_id;cperson_id;ccus_id;csup_id;citem_class;citem_id;iperiod;cbegind_c;cbegind_c_engl;mb;md;mc;cendd_c;cendd_c_engl;me;mb_f;md_f;mc_f;me_f;nb_s;nd_s;nc_s;ne_s
132;5011020121     ;        ;00308       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;20095.0;0.0;0.0;借 ;Dr;20095.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;2138.0;0.0;借 ;Dr;2138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;2138.0;0.0;0.0;借 ;Dr;2138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;2138.0;2600.0;0.0;借 ;Dr;4738.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;4738.0;810.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;5011010201     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;5548.0;0.0;0.0;借 ;Dr;5548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;4657.0;0.0;借 ;Dr;4657.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;4657.0;0.0;0.0;借 ;Dr;4657.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;4657.0;4320.0;0.0;借 ;Dr;8977.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;8977.0;500.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
153;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;5011010207     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;9477.0;0.0;0.0;借 ;Dr;9477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
157;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;780.0;0.0;借 ;Dr;780.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;780.0;0.0;0.0;借 ;Dr;780.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;780.0;1267.5;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
166;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
167;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;5011010210     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;2047.5;0.0;0.0;借 ;Dr;2047.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
169;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;482.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;5011010214     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;482.0;0.0;0.0;借 ;Dr;482.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;1718.0;0.0;借 ;Dr;1718.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
183;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;1718.0;0.0;0.0;借 ;Dr;1718.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;1718.0;640.0;0.0;借 ;Dr;2358.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;2358.0;2658.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
186;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
187;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
189;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;5011010216     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;5016.0;0.0;0.0;借 ;Dr;5016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
193;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
194;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;9948.2;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
198;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
202;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
203;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;5011010221     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;9948.2;0.0;0.0;借 ;Dr;9948.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
205;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
206;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;275.0;0.0;借 ;Dr;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;275.0;254.0;0.0;借 ;Dr;529.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;529.0;2280.0;0.0;借 ;Dr;2809.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
209;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;2809.0;240.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
210;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;5011010224     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;3049.0;0.0;0.0;借 ;Dr;3049.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;5760.0;0.0;借 ;Dr;5760.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;5760.0;0.0;0.0;借 ;Dr;5760.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;5760.0;5760.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
226;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;5011010304     ;        ;00403       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;11520.0;0.0;0.0;借 ;Dr;11520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;30000.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
234;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
237;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
238;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;5011010308     ;        ;00402       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;30000.0;0.0;0.0;借 ;Dr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
241;5011020101     ;        ;00304       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
242;5011020101     ;        ;00304       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;1000.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
243;5011020101     ;        ;00304       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
244;5011020101     ;        ;00304       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
